Id;Name;timeset;Degree;weighted degree;Eccentricity;Closeness;harmonicclosnesscentrality;Betweenness;Modularity Class;Pageranks;componentnumber;clustering;Triangles;Eigen;Country;Political Party
4367;Scott Wiener;;7;7;9;0.271349;0.286739;0.000372;23;0.000153;0;0.380952;8;0.010449;;
4285;Peter Hofelich;;21;21;9;0.255195;0.274421;0.000372;14;0.000185;0;0.452381;95;0.076415;;
3367;Rick Wilson;;65;65;10;0.254579;0.276319;0.000372;1;0.000497;0;0.385577;802;0.118926;Australia;Liberal Party
1155;Remo Sernagiotto;;7;7;9;0.248601;0.266052;0.000371;7;0.000115;0;0.238095;5;0.010868;;
4009;Acir Gurgacz;;15;15;10;0.235086;0.252509;0.000371;10;0.000227;0;0.219048;23;0.014484;;
2448;Rob Stokes;;31;31;10;0.226495;0.242453;0.000371;1;0.000281;0;0.270968;126;0.022038;;
85;Paulo Foletto;;19;19;10;0.218293;0.235677;0.000371;10;0.00029;0;0.19883;34;0.01232;;
12;Lance Gooden;;4;4;10;0.210671;0.219645;0.000371;11;0.00008;0;0.333333;2;0.001789;USA;Republican
253;Luke Foley;;34;34;10;0.240886;0.260396;0.00037;0;0.000243;0;0.331551;186;0.095621;;
553;Pia Olsen Dyhr;;8;8;10;0.23266;0.243307;0.00037;12;0.000127;0;0.178571;5;0.00431;Denmark;The Socialist People’s Party
213;Ernesto Cordero;;13;13;10;0.228555;0.241089;0.00037;6;0.000205;0;0.269231;21;0.006654;;
2548;蔣萬安;;23;23;10;0.224849;0.238125;0.00037;19;0.000291;0;0.241107;61;0.014394;;
1394;Ben Bradshaw;;4;4;9;0.213673;0.224764;0.00037;1;0.000061;0;0.166667;1;0.002741;UK;Labour
4047;Jason Clare;;87;87;10;0.246258;0.27082;0.000368;0;0.000592;0;0.381983;1429;0.292032;Australia;Australian Labor Party
4158;Phil McColeman;;74;74;9;0.236592;0.257479;0.000368;21;0.000556;0;0.330618;893;0.149171;Canada;Conservative
3090;Álvaro Uribe Vélez;;5;5;9;0.2007;0.209845;0.000368;23;0.000112;0;0.1;1;0.001625;;
2496;John Spellar;;4;4;10;0.194803;0.202222;0.000368;17;0.000107;0;0.333333;2;0.001118;UK;Labour
3490;Marielle de Sarnez;;9;9;10;0.243789;0.257105;0.000367;15;0.000158;0;0.444444;16;0.005747;France;Mouvement Démocrate
5423;Cécile  Kyenge Kashetu;;11;11;10;0.235808;0.24914;0.000366;7;0.000164;0;0.309091;17;0.007645;;
5290;Rico Gebhardt;;12;12;10;0.224986;0.238671;0.000366;14;0.000148;0;0.272727;18;0.010455;;
2011;Benedito de Lira;;8;8;10;0.218932;0.230255;0.000365;10;0.000136;0;0.107143;3;0.003572;;
2616;M Venkaiah Naidu;;10;10;10;0.233027;0.244567;0.000364;17;0.00018;0;0.222222;10;0.004921;;
1270;Daniela Schmitt;;31;31;10;0.227184;0.242944;0.000364;15;0.000467;0;0.184946;86;0.015346;;
126;Kristian Thulesen Dahl;;13;13;10;0.240699;0.253334;0.000363;12;0.000182;0;0.358974;28;0.007116;Denmark;The Danish People's Party
4720;Manuel Westphal;;7;7;10;0.236479;0.252911;0.000363;16;0.000096;0;0.380952;8;0.01188;;
1398;Sophie Karmasin;;13;13;10;0.235526;0.252691;0.000363;16;0.000182;0;0.320513;25;0.017661;;
4;Philippe Couillard;;37;37;10;0.222051;0.238201;0.000363;2;0.000304;0;0.576577;384;0.035407;;
3240;Deputado Celso Jacob;;8;8;9;0.213465;0.22651;0.000363;10;0.000136;0;0.321429;9;0.004746;;
4962;Jens Gieseke;;60;60;10;0.2672;0.293629;0.000362;16;0.000674;0;0.20113;356;0.110648;;
4189;César Camacho;;21;21;10;0.211342;0.223865;0.000361;6;0.000314;0;0.161905;34;0.008802;;
5342;Sara Skyttedal;;7;7;11;0.216184;0.227069;0.00036;5;0.000122;0;0.095238;2;0.002464;;
1853;Brigitte Zypries;;49;49;9;0.262627;0.286642;0.000359;14;0.000393;0;0.52381;616;0.391144;Germany;SPD
3743;鄭文燦;;37;37;10;0.234395;0.249708;0.000359;19;0.000393;0;0.462462;308;0.032528;;
5736;Holger K Nielsen;;6;6;9;0.232349;0.242735;0.000359;12;0.000103;0;0.133333;2;0.002823;;
431;Michael Gunner;;13;13;10;0.217657;0.22892;0.000359;0;0.000133;0;0.384615;30;0.009797;;
5498;Luciano Leitoa;;9;9;10;0.205468;0.217538;0.000359;10;0.000155;0;0.138889;5;0.004544;;
3316;Glenn Davis;;3;3;10;0.184105;0.190254;0.000359;23;0.000108;0;0;0;0.00068;;
4952;Martina Werner;;19;19;9;0.259227;0.279805;0.000358;14;0.000176;0;0.345029;59;0.085449;;
3799;Bernd Althusmann;;13;13;9;0.256302;0.278908;0.000358;16;0.000158;0;0.141026;11;0.033983;;
2420;Kristdemokraterna;;6;6;10;0.235179;0.254031;0.000358;5;0.000097;0;0.333333;5;0.013834;;
4723;Deputado Zé Carlos;;14;14;10;0.227323;0.244389;0.000358;10;0.000214;0;0.32967;30;0.014323;;
5732;Vasundhara Raje;;13;13;10;0.21826;0.231653;0.000358;17;0.000164;0;0.153846;12;0.016239;;
2089;Rogério Lins;;4;4;10;0.208772;0.220381;0.000358;7;0.000072;0;0.333333;2;0.002163;;
3862;André Chassaigne;;6;6;10;0.230319;0.242145;0.000357;14;0.000105;0;0.466667;7;0.003443;France;Parti Communiste Francais
957;אלי בן דהן;;4;4;9;0.199339;0.207455;0.000357;4;0.000088;0;0.333333;2;0.001609;;
3165;Александар Вучић;;5;5;10;0.22437;0.237271;0.000356;16;0.000097;0;0.3;3;0.002799;;
1881;Christoph Bernstiel;;11;11;10;0.252166;0.271573;0.000355;16;0.000142;0;0.181818;10;0.020088;Germany;Christian Democratic Union
1168;Esben Lunde Larsen;;13;13;10;0.227735;0.240062;0.000355;12;0.000178;0;0.282051;22;0.008379;Denmark;The Liberal Party
5324;Matthew Bourke;;21;21;11;0.226192;0.241075;0.000355;25;0.000207;0;0.380952;80;0.015244;;
486;Deputado Federal Cabo Sabino;;4;4;11;0.210461;0.223176;0.000355;10;0.000077;0;0.166667;1;0.002168;;
5624;Giorgi Kvirikashvili;;6;6;11;0.176597;0.181498;0.000355;23;0.000215;0;0;0;0.001105;;
2680;Ameya Pawar;;5;5;9;0.265507;0.280015;0.000354;23;0.000115;0;0.2;2;0.007808;;
1831;Chris Bowen;;64;64;10;0.250297;0.273084;0.000354;0;0.000433;0;0.443948;895;0.237402;Australia;Australian Labor Party
2564;Councilman Eric T. Costello;;4;4;11;0.184767;0.190745;0.000354;23;0.000119;0;0;0;0.000757;;
4692;Guido Wolf;;16;16;10;0.239179;0.260009;0.000353;16;0.000183;0;0.366667;44;0.036179;;
1669;Iracema Portella;;7;7;11;0.203612;0.216172;0.000353;10;0.000128;0;0.238095;5;0.003376;;
4806;Deo Debattista;;6;6;9;0.273599;0.288971;0.000352;3;0.000115;0;0.266667;4;0.010264;;
516;Lars Klingbeil;;85;85;9;0.268207;0.295098;0.000352;14;0.000671;0;0.410364;1465;0.576048;Germany;Social Democratic Party of Germany
2780;Jeannine Pflugradt;;10;10;10;0.250541;0.268489;0.000352;5;0.00015;0;0.177778;8;0.034576;Germany;SPD
4746;Teotonio Vilela Filho;;12;12;10;0.225097;0.237986;0.000352;10;0.000195;0;0.151515;10;0.005988;;
5772;Dr. Joachim Pfeiffer;;35;35;10;0.265459;0.2899;0.000351;16;0.000393;0;0.435294;259;0.084076;;
2860;Eva Kaili;;4;4;9;0.232751;0.244096;0.000351;5;0.000079;0;0.166667;1;0.002804;;
936;Birgit Gerstorfer;;6;6;10;0.212719;0.223977;0.000351;11;0.000093;0;0.133333;2;0.003329;;
5890;Julian Brazier;;6;6;10;0.210603;0.224236;0.000351;22;0.000143;0;0.333333;5;0.004217;UK;Conservative
3538;Joaquín De la Torre;;7;7;10;0.209068;0.220476;0.000351;8;0.000117;0;0.238095;5;0.005854;;
1049;Troels Lund Poulsen;;12;12;10;0.230472;0.241281;0.00035;12;0.000171;0;0.560606;37;0.009654;Denmark;The Liberal Party
3208;Esteban Penayo;;28;28;10;0.212406;0.226816;0.00035;8;0.000382;0;0.304233;115;0.020139;;
2479;Siân Berry;;5;5;10;0.206661;0.216822;0.00035;20;0.000089;0;0.2;2;0.001469;;
2750;Rick Allen;;3;3;9;0.191543;0.199229;0.00035;23;0.000093;0;0.333333;1;0.000943;;
3020;Paul Ziemiak;;19;19;10;0.243327;0.265652;0.000349;16;0.000227;0;0.233918;40;0.042705;Germany;Christian Democratic Union
2072;Jane Prentice;;41;41;10;0.253519;0.274127;0.000348;1;0.000319;0;0.373171;306;0.079472;Australia;Liberal Party
4783;Orlando Silva;;13;13;11;0.216564;0.233506;0.000348;10;0.000195;0;0.461538;36;0.012822;;
2995;Joe Donnelly;;4;4;9;0.214154;0.222094;0.000348;20;0.000114;0;0;0;0.001113;USA;Democrat
5903;Werner Langen;;10;10;10;0.232285;0.251153;0.000347;15;0.000144;0;0.155556;7;0.014351;;
5181;José Pimentel;;29;29;10;0.228643;0.248218;0.000347;10;0.000407;0;0.364532;148;0.029366;;
4391;Alex Campbell;;28;28;10;0.21797;0.233017;0.000347;8;0.000369;0;0.473545;179;0.022695;;
4971;Brian Frosh;;7;7;10;0.211964;0.219754;0.000347;23;0.000191;0;0.285714;6;0.00168;;
1081;Chris Christie;;3;3;9;0.194783;0.201845;0.000347;23;0.000095;0;0;0;0.000927;;
4544;Bob Casey;;5;5;10;0.240866;0.253166;0.000346;23;0.00012;0;0.1;1;0.003274;;
2850;Rafizi Ramli;;4;4;10;0.148443;0.152489;0.000346;4;0.00011;0;0;0;0.001131;Malaysia;People's Justice Party
704;Alameda County Supervisor Scott Haggerty;;3;3;10;0.219599;0.228076;0.000345;23;0.00008;0;0;0;0.001007;;
5451;Cassy O'Connor MP;;13;13;10;0.218317;0.229242;0.000345;20;0.000136;0;0.628205;49;0.008139;;
1525;Rainer Matheisen MdL;;9;9;10;0.214022;0.227676;0.000345;15;0.000145;0;0.277778;10;0.004831;;
337;Delegate Ariana Kelly;;4;4;11;0.19783;0.20478;0.000345;23;0.000116;0;0;0;0.000916;;
183;אילן גילאון;;5;5;10;0.168113;0.174003;0.000345;4;0.00012;0;0.3;3;0.001177;;
1686;Jan Stöß;;45;45;9;0.265758;0.289736;0.000344;14;0.000368;0;0.381818;378;0.295863;;
1736;Thorsten Frei;;24;24;10;0.246814;0.26987;0.000344;16;0.00027;0;0.521739;144;0.063333;Germany;Christian Democratic Union
2439;潘孟安;;44;44;10;0.232212;0.247459;0.000344;19;0.000463;0;0.477801;452;0.03834;;
4894;吳秉叡;;34;34;10;0.231311;0.246223;0.000344;19;0.000361;0;0.467023;262;0.030567;;
378;Ann Linde;;6;6;10;0.216033;0.227407;0.000344;11;0.000118;0;0.266667;4;0.002497;;
780;Markus Ulbig MdL;;5;5;10;0.22749;0.244336;0.000343;16;0.000078;0;0.1;1;0.008944;;
3677;Karina Barrón;;5;5;11;0.202281;0.213125;0.000343;6;0.000089;0;0.2;2;0.00194;;
389;Jozo Radoš;;6;6;10;0.2412;0.253652;0.000342;15;0.000109;0;0.133333;2;0.003652;;
1988;UPR - Union Populaire Républicaine;;29;29;10;0.227096;0.242634;0.000342;15;0.000438;0;0.20197;82;0.014708;;
1742;Tarana Halim;;3;3;10;0.216089;0.223902;0.000342;17;0.000077;0;0;0;0.00084;;
198;Carlos Ramirez-Rosa;;3;3;11;0.176228;0.180974;0.000342;23;0.000108;0;0;0;0.000622;;
3975;Bruno Retailleau;;8;8;11;0.225011;0.237187;0.000341;5;0.000143;0;0.428571;12;0.004569;;
5316;Rep. Cedric Richmond;;3;3;10;0.210408;0.217657;0.000341;23;0.000098;0;0;0;0.00074;;
438;Van Taylor;;7;7;9;0.200414;0.209162;0.000341;23;0.000168;0;0.428571;9;0.002739;USA;Republican
214;André Puccinelli;;5;5;11;0.18778;0.195926;0.000341;10;0.000103;0;0.4;4;0.001251;;
3934;Lars Chr. Lilleholt;;12;12;10;0.220922;0.232173;0.00034;12;0.000169;0;0.348485;23;0.008702;;
1889;Sarney Filho;;4;4;10;0.199224;0.210417;0.00034;10;0.000078;0;0;0;0.002218;;
131;Sergio Casas;;3;3;11;0.198855;0.207652;0.00034;8;0.000067;0;0;0;0.001569;;
760;Antônio Andrade;;5;5;10;0.197268;0.206749;0.00034;10;0.000094;0;0;0;0.001826;;
444;William A. Flanagan;;2;2;9;0.264118;0.278302;0.000339;23;0.000059;0;0;0;0.006599;;
4884;Barbara Lee;;2;2;9;0.264118;0.278302;0.000339;23;0.000059;0;0;0;0.006599;USA;Democrat
1278;Sógor Csaba;;5;5;10;0.24545;0.264175;0.000339;16;0.000078;0;0.6;6;0.016483;;
2543;Juan Carlos Varela;;2;2;10;0.238109;0.250631;0.000339;5;0.000056;0;0;0;0.002365;;
5900;Pierre Poilievre;;36;36;9;0.238051;0.255777;0.000339;21;0.000283;0;0.669841;422;0.100522;Canada;Conservative
296;Nagy József;;3;3;10;0.236858;0.254962;0.000339;5;0.00006;0;0.333333;1;0.009849;;
2684;Chris Ballard MPP;;7;7;10;0.229256;0.244158;0.000339;18;0.000071;0;0.142857;3;0.008477;;
1673;Olivier Chastel;;4;4;10;0.229016;0.238521;0.000339;15;0.000087;0;0.5;3;0.001746;Belgium;Reform Movement
3362;Senador Luis Sánchez Jiménez;;5;5;10;0.221203;0.231296;0.000339;6;0.000094;0;0.4;4;0.002552;;
268;Maria Chiara Carrozza;;4;4;10;0.221004;0.233991;0.000339;7;0.000072;0;0.333333;2;0.003177;;
732;Dr. Ashwath Narayan;;3;3;10;0.219314;0.230442;0.000339;17;0.000069;0;0.333333;1;0.002759;;
2782;Sherrod Brown;;4;4;10;0.218964;0.227537;0.000339;23;0.000104;0;0.166667;1;0.001471;USA;Democrat
879;Hans Spekman;;3;3;10;0.216453;0.226362;0.000339;5;0.000068;0;0.333333;1;0.00148;;
2092;Joe Courtney for Congress;;2;2;10;0.214769;0.222042;0.000339;23;0.00007;0;0;0;0.000569;;
2048;Iván Kerr;;19;19;10;0.208979;0.221334;0.000339;8;0.000256;0;0.631579;108;0.017388;;
437;Marcio Bittar;;6;6;10;0.208566;0.221238;0.000339;10;0.000104;0;0.6;9;0.005672;;
5734;Cathy McLeod MP Kamloops Thompson Cariboo;;6;6;10;0.207993;0.220481;0.000339;21;0.000062;0;0.666667;10;0.018578;;
2999;Gustavo Posse;;5;5;10;0.202101;0.212114;0.000339;8;0.000085;0;0.4;4;0.003572;;
1612;Mieczysław Augustyn Senator RP;;2;2;11;0.201398;0.211191;0.000339;5;0.000058;0;0;0;0.00089;;
1856;Jan Filip Libicki;;2;2;11;0.201398;0.211191;0.000339;5;0.000058;0;0;0;0.00089;;
1942;Gina Parody;;2;2;11;0.200871;0.207715;0.000339;5;0.00007;0;0;0;0.000492;;
3497;Katrín Jakobsdóttir;;3;3;9;0.20019;0.208186;0.000339;20;0.000072;0;0;0;0.001239;;
4102;Mikheil Saakashvili;;3;3;10;0.196376;0.203029;0.000339;5;0.000068;0;0;0;0.000671;;
5173;Senador Garibaldi Alves;;2;2;11;0.195979;0.204839;0.000339;10;0.000057;0;0;0;0.000722;;
1272;Catherine Martin T.D.;;3;3;10;0.195454;0.203814;0.000339;11;0.000065;0;0.333333;1;0.001723;;
1412;Carlos Bezerra Jr;;3;3;10;0.194809;0.203708;0.000339;10;0.000069;0;0;0;0.001269;;
1164;João Dado;;4;4;11;0.194399;0.204099;0.000339;10;0.00008;0;0;0;0.001582;;
1247;Maggie Hassan;;2;2;11;0.194245;0.200751;0.000339;20;0.000075;0;0;0;0.000446;;
4926;Erik Ullenhag;;3;3;11;0.193425;0.199923;0.000339;15;0.000087;0;0.333333;1;0.000629;;
1745;Enrico Zanetti;;2;2;10;0.192248;0.19789;0.000339;7;0.000068;0;0;0;0.000412;;
1937;Jenniffer González Colón;;2;2;9;0.191085;0.198435;0.000339;23;0.000072;0;0;0;0.000729;;
805;Jan Steffen;;2;2;11;0.190721;0.198155;0.000339;15;0.00006;0;0;0;0.000533;;
2846;Jaime Nebot;;2;2;11;0.189893;0.197479;0.000339;8;0.000053;0;0;0;0.001303;;
1007;Hubert Aiwanger Freie Wähler Bundesvorsitzender;;3;3;11;0.18982;0.195879;0.000339;15;0.000096;0;0.333333;1;0.00058;;
376;Ruedi Noser;;2;2;11;0.189085;0.19773;0.000339;11;0.000061;0;0;0;0.000769;;
242;State Representative Toni Rose - Texas;;3;3;10;0.18753;0.193413;0.000339;23;0.000091;0;0.333333;1;0.000845;;
2806;Yahleel Abdala;;8;8;12;0.184981;0.192615;0.000339;6;0.000136;0;0.464286;13;0.003003;;
5765;Jack Dromey MP;;3;3;10;0.182704;0.187519;0.000339;17;0.00009;0;0.333333;1;0.000638;;
1153;Hal Parrish;;3;3;11;0.182304;0.188037;0.000339;23;0.000106;0;0.333333;1;0.000688;;
3275;Markel Olano;;4;4;11;0.181464;0.186056;0.000339;15;0.000132;0;0.5;3;0.000791;;
3798;Marcio Lacerda;;4;4;11;0.180086;0.188972;0.000339;10;0.000081;0;0;0;0.001262;;
449;Ravneet Singh Bittu;;4;4;10;0.178308;0.183532;0.000339;17;0.00011;0;0.333333;2;0.001;;
4151;Dr.Indira Hridayesh;;2;2;11;0.178077;0.18254;0.000339;23;0.000087;0;0;0;0.000406;;
4037;John Horgan;;2;2;11;0.177601;0.183009;0.000339;26;0.000054;0;0;0;0.00054;;
348;Dan Drew;;2;2;11;0.176957;0.181464;0.000339;23;0.000075;0;0;0;0.000394;;
1055;Sam Singh;;2;2;11;0.175861;0.180161;0.000339;23;0.000093;0;0;0;0.000387;;
1783;Miroslav Poche;;2;2;11;0.17393;0.180461;0.000339;13;0.000068;0;0;0;0.00052;;
3728;Kjersti Stenseng;;3;3;12;0.170182;0.175636;0.000339;12;0.000097;0;0.333333;1;0.000582;;
2553;Rasmus Hansson;;2;2;12;0.170177;0.175551;0.000339;12;0.000078;0;0;0;0.000387;;
5010;Cathy McMorris Rodgers;;2;2;10;0.169756;0.175644;0.000339;23;0.000076;0;0;0;0.000556;USA;Republican
833;Ryan Zinke;;2;2;10;0.168401;0.173515;0.000339;23;0.000076;0;0;0;0.000413;;
4800;Jake Raburn;;3;3;10;0.167579;0.173011;0.000339;23;0.000101;0;0;0;0.000604;;
5193;Dale Kerns for U.S. Senate;;2;2;11;0.16569;0.17031;0.000339;23;0.000084;0;0;0;0.000474;;
826;Danny Alexander;;6;6;11;0.160142;0.165477;0.000339;24;0.000229;0;0.466667;7;0.001418;UK;Liberal Democrat
410;Sachin Pilot;;3;3;11;0.15964;0.163804;0.000339;17;0.000101;0;0;0;0.000635;;
1762;Harin Fernando;;2;2;12;0.158756;0.162837;0.000339;25;0.000089;0;0;0;0.000366;;
1130;Arjun Modhwadia;;2;2;12;0.158288;0.161917;0.000339;5;0.000092;0;0;0;0.000346;;
476;Jess Mears, Libertarian;;2;2;12;0.157836;0.161402;0.000339;23;0.000083;0;0;0;0.0004;;
2238;Lourdes Flores Nano;;2;2;11;0.155113;0.161556;0.000339;22;0.000085;0;0;0;0.000406;;
1688;Homero Aguirre Enríquez;;2;2;13;0.153572;0.157825;0.000339;6;0.000086;0;0;0;0.000349;;
2829;Jordi Sebastià;;2;2;12;0.153261;0.157157;0.000339;11;0.000089;0;0;0;0.000345;;
4580;Ганбаатар Сайнхүү;;2;2;12;0.15013;0.152881;0.000339;20;0.000091;0;0;0;0.000364;;
3953;Councilman Jim Wood;;2;2;11;0.144281;0.147573;0.000339;23;0.000109;0;0;0;0.000355;;
964;Ahmad Zia Massoud;;2;2;12;0.143614;0.146515;0.000339;11;0.000108;0;0;0;0.000344;;
260;Senator Andrew Lang;;3;3;11;0.137257;0.139851;0.000339;23;0.000163;0;0.333333;1;0.000551;;
5129;Sam Rainsy;;2;2;12;0.126032;0.128347;0.000339;23;0.000114;0;0;0;0.000345;;
2208;Governor Chris Sununu;;2;2;13;0.10983;0.111435;0.000339;4;0.000112;0;0;0;0.000344;;
3042;Annette Widmann-Mauz;;45;45;10;0.267782;0.293141;0.000338;16;0.000496;0;0.410101;406;0.107987;Germany;Christian Democratic Union
3269;Wes Streeting MP;;16;16;9;0.227665;0.238284;0.000338;17;0.000307;0;0.108333;13;0.004835;;
2316;Sóstenes Cavalcante;;9;9;10;0.221286;0.238703;0.000338;10;0.000145;0;0.277778;10;0.008154;;
5493;Зандаахүү Энхболд Zandaakhuu Enkhbold;;3;3;10;0.214465;0.221981;0.000338;20;0.000092;0;0.666667;2;0.000777;;
5440;Battulga Khaltmaa;;3;3;10;0.214465;0.221981;0.000338;20;0.000092;0;0.666667;2;0.000777;;
2821;Хишигдэмбэрэлийн Тэмүүжин;;2;2;10;0.214457;0.221897;0.000338;20;0.000063;0;0;0;0.000586;;
4425;Frank Schäffler;;4;4;10;0.208286;0.220475;0.000338;15;0.000078;0;0.5;3;0.002915;Germany;Free Democratic Party
785;Mian Shehbaz Sharif;;3;3;11;0.200014;0.208131;0.000338;5;0.000112;0;0;0;0.000686;;
1501;Samir Geagea;;5;5;11;0.187786;0.195783;0.000338;18;0.000109;0;0.3;3;0.001326;;
4769;Jenny Willott;;5;5;11;0.160138;0.165392;0.000338;24;0.00019;0;0.4;4;0.001199;;
95;Christophe Castaner;;7;7;11;0.236271;0.250068;0.000337;15;0.000117;0;0.238095;5;0.004328;France;En Marche !
5098;Guy Caron;;13;13;10;0.22763;0.240815;0.000336;26;0.000161;0;0.692308;54;0.010508;Canada;NDP
1330;Alicia Ricalde;;4;4;11;0.196559;0.203988;0.000336;6;0.000086;0;0.166667;1;0.00103;;
5444;Senator Victor Oh;;15;15;10;0.23628;0.25081;0.000335;21;0.000129;0;0.390476;41;0.032412;;
5750;Evelyne Gebhardt;;26;26;9;0.26223;0.283313;0.000334;14;0.000235;0;0.335385;109;0.110017;;
3171;Nityanand Rai;;14;14;10;0.216858;0.229412;0.000334;8;0.000191;0;0.615385;56;0.013729;;
3472;José Núñez-Melo;;7;7;10;0.205375;0.216857;0.000333;26;0.000092;0;0.285714;6;0.00413;;
2696;Martyn Day MP;;11;11;10;0.191072;0.200091;0.000333;3;0.000187;0;0.436364;24;0.004824;;
4252;Marconi Perillo;;18;18;9;0.238128;0.253492;0.000332;10;0.000275;0;0.137255;21;0.011868;;
2038;Cássio Cunha Lima;;19;19;10;0.23434;0.250968;0.000332;10;0.000291;0;0.292398;50;0.015653;;
3180;Carol Hughes;;8;8;10;0.213836;0.222756;0.000331;26;0.000113;0;0.607143;17;0.00406;Canada;NDP
4932;Don Rusnak Member of Parliament;;59;59;10;0.246382;0.266295;0.00033;18;0.000449;0;0.300994;515;0.110991;;
5785;Jenny Macklin MP;;75;75;10;0.249419;0.273148;0.000329;0;0.000501;0;0.453333;1258;0.281511;;
4121;Chris Steel MLA;;30;30;10;0.23702;0.254609;0.000329;0;0.00022;0;0.416092;181;0.09509;;
3773;Ted Hsu;;12;12;10;0.229238;0.244144;0.000329;18;0.000108;0;0.272727;18;0.020724;;
741;Maria Grazia Rocchi;;3;3;10;0.222293;0.236455;0.000329;10;0.000049;0;0.333333;1;0.005784;;
5715;Martín Fresneda;;9;9;10;0.217097;0.23041;0.000329;8;0.00017;0;0.222222;8;0.004871;;
4929;Daniel Fishman for Auditor;;10;10;10;0.218891;0.230979;0.000328;8;0.00017;0;0.266667;12;0.005144;;
943;Irakli Garibashvili;;4;4;10;0.209945;0.217255;0.000328;23;0.000136;0;0.166667;1;0.001045;;
5115;Michael Bennet;;5;5;10;0.233018;0.246168;0.000326;23;0.000102;0;0.1;1;0.006367;;
3207;Bodo Löttgen;;20;20;10;0.251951;0.274253;0.000325;16;0.000241;0;0.352632;67;0.041678;;
4333;Robert Clark MP;;47;47;10;0.2277;0.245847;0.000325;1;0.000357;0;0.457909;495;0.058296;;
11;Monika Grütters;;27;27;10;0.255074;0.275883;0.000324;16;0.000304;0;0.233618;82;0.046834;Germany;Christian Democratic Union
1543;Councillor Fiona O'Donnell;;8;8;9;0.20682;0.216313;0.000324;17;0.000162;0;0.321429;9;0.002502;;
5783;Peter Kaiser;;4;4;9;0.266081;0.280681;0.000323;11;0.000067;0;0;0;0.008157;;
619;Senator Rachel Siewert;;27;27;10;0.238455;0.253707;0.000323;20;0.000259;0;0.538462;189;0.024198;;
1246;Alexandre Cloutier;;15;15;11;0.22844;0.242837;0.000323;2;0.000184;0;0.628571;66;0.010084;;
1142;Senator Sue Lines;;38;38;10;0.238628;0.257898;0.000322;0;0.000279;0;0.42532;299;0.127878;;
1118;Karlheinz Kopf;;6;6;9;0.219918;0.23198;0.000322;16;0.000097;0;0.333333;5;0.003947;;
3006;Metiria Turei MP;;6;6;11;0.206987;0.218235;0.000322;20;0.000084;0;0.333333;5;0.00227;;
3298;Ettore Rosato;;5;5;9;0.268049;0.283496;0.00032;7;0.00008;0;0.1;1;0.008228;;
5077;Tom Pursglove MP;;4;4;10;0.194348;0.207191;0.00032;22;0.00011;0;0.166667;1;0.003124;;
1800;Simone Peter;;37;37;9;0.258988;0.281603;0.000319;11;0.00037;0;0.436937;291;0.114302;;
5891;Rainer Hinderer;;22;22;10;0.247673;0.268185;0.000318;14;0.00019;0;0.441558;102;0.078633;;
1705;Hadia Tajik;;3;3;11;0.20329;0.211442;0.000318;12;0.00008;0;0.666667;2;0.001054;;
5901;Maria Vassilakou;;19;19;10;0.236261;0.249629;0.000317;11;0.000272;0;0.22807;39;0.008203;;
1350;Арсеній Яценюк;;5;5;11;0.20984;0.221925;0.000317;15;0.000088;0;0;0;0.002689;;
1138;Julio Borges;;16;16;9;0.231475;0.242352;0.000316;8;0.000266;0;0.391667;47;0.005848;;
1497;Dr. Tóth Bertalan;;4;4;11;0.173302;0.177764;0.000316;17;0.000145;0;0.333333;2;0.00085;;
2880;Eric Abetz;;35;35;10;0.25557;0.276398;0.000314;1;0.000276;0;0.45042;268;0.075505;Australia;Liberal Party
5065;Vicki Ward MP for Eltham;;32;32;10;0.243006;0.261882;0.000313;0;0.000225;0;0.560484;278;0.097965;;
4071;Alupa Clarke;;82;82;9;0.238802;0.260289;0.000313;21;0.000612;0;0.386932;1285;0.171719;Canada;Conservative
3641;Dr. Stefan Heck;;27;27;10;0.263552;0.288801;0.000312;16;0.000299;0;0.301994;106;0.077808;;
3613;Claus Schmiedel;;15;15;10;0.242677;0.261591;0.000312;14;0.000135;0;0.466667;49;0.05295;;
2897;Austin Petersen;;6;6;9;0.210333;0.221955;0.000312;23;0.000137;0;0.2;3;0.003072;;
622;Enrico Letta;;14;14;10;0.247;0.264003;0.000311;7;0.000194;0;0.164835;15;0.019792;;
3514;Rovana Plumb;;7;7;9;0.239334;0.25303;0.000311;5;0.000105;0;0.190476;4;0.011695;;
3661;David Lametti - LaSalle Émard Verdun;;37;37;10;0.235039;0.253491;0.000311;18;0.000284;0;0.423423;282;0.08102;;
2250;Dennis Nusser;;6;6;10;0.218011;0.230463;0.000311;15;0.000117;0;0;0;0.002292;;
