Id;Label
4616;Miguel Lifschitz
1999;Simon Nowack
5467;John Cornyn
2004;Pedro Mota Soares
2813;Telmo Correia
2005;Florian Nöll
3968;Manfred Grund, MdB
4141;Deputado Federal Arthur Lira
1285;Kalraj Mishra
2019;Alistair Burt
2020;Britt Bager
2023;Maganti Murali Mohan
1672;Adrián Rubalcava Suárez
3075;Andrea Jenkyns
3589;Syed Kamall MEP
2129;Nadhim Zahawi MP
3998;Mark Spencer
5509;David Mundell MP
3155;Andrew Griffiths MP
569;Damian Hinds
3600;Vicky Ford MP
4457;John Penrose
4534;Nick Herbert
2206;Daniel Salvador
4946;Janusz Korwin-Mikke
2031;James Gray
3826;André Gadelha
5832;Hugo Motta
3102;Richard Benyon
5023;Tomasz Poręba - Poseł do Parlamentu Europejskiego
5397;Martín Lousteau
2053;Dan Sullivan
5026;Carsten Kühl
4536;Hiram Torres
5302;Nia Griffith
2625;Janette Walker
3092;Karima Delli
4730;James Gaffney - Green Party, Limerick City
2074;María Corina Machado
651;Piotr Król
2079;Deborah Ross
2090;Ong Teng Koon
3198;Emanuel Fernandes
3245;Caio Miranda Carneiro
4278;Mogens Jensen
4412;Leif Lahn Jensen
3316;Glenn Davis
4495;Delegate Greg Habeeb
3521;Brenda Pogge
5219;Delegate Eileen Filler-Corn
5230;Indio da Costa
3253;Lucio Mosquini
5579;Michael Brand MdB
3511;Christopher Förster
5550;Matthias Brauner
5653;Christoph Meyer
2100;Andrea Lanata
2103;Michael Atkinson
4273;Davor Škrlec
2110;SS Ahluwalia
2115;Vydas Gedvilas
5586;Villum Christensen
4101;Wendy Morton MP
4161;Otto Fricke
2136;Mike Sonko.
5221;Uhuru Kenyatta
5319;Hon. William Kabogo Gitau
5851;William Samoei Ruto
2140;Mesterházy Attila
3836;Harangozó Gábor
4574;Federico Gutiérrez Zuluaga
3044;Zé Eliton
1050;Jessica Stojkovski MLA
2150;Bogdan Gheorghiu
5771;Nini Sapunaru
2156;Sir Michael Fallon
3426;Robyn Gabel for State Representative
3682;Brad Schneider
2552;Senator Dave Koehler
5250;Susana A. Mendoza
4553;Marlin Stutzman
3145;Jim Renacci
5703;Lynn Westmoreland
5339;Jason Chaffetz
5010;Cathy McMorris Rodgers
2179;Michael Gove
5593;Adam Afriyie
4834;Magdalena Kochan - Posłanka na Sejm RP
5484;Justin Lester
1425;Senator Bob Hackett
2191;Niels Viggo Lynghøj
2198;Alderman Van Johnson
2199;Roberto Morassut
2200;Arturo Núñez Jiménez
2201;蔡錦隆加油讚
3909;Anna Turley MP for Redcar
2208;Governor Chris Sununu
3616;Chris Sununu
1416;Bogdan Zdrojewski
4111;Maria Eagle MP
4709;Marie Rimmer
3565;Steve Rotheram
4239;Gordon Marsden MP - Blackpool South
2427;Alessio Villarosa
5254;Annette Lehmann
4469;Andreas Bühl
4504;Labour for Hamilton West
2222;Zbigniew Kuźmiuk
2223;Hadházy Ákos
3625;Pier Paolo Baretta
5210;James Cartlidge MP
2272;Karen Bradley MP
3149;Jo Churchill
5622;Peter Aldous
4083;John Lamont MP
2228;Reinaldo Azambuja
3741;Kid President
4881;Costa Constantinides
2464;Council Member Vanessa L. Gibson
5040;Carolyn Maloney
5165;Alicia L. Hyndman
4035;Assemblyman Tom Abinanti
2781;Bohuslav Svoboda
5462;Filip Humplík
2236;Susana dos Santos Herrmann, MdL
2356;Javier Abreu
2241;Mimi Walters
2244;Sayeeda Warsi
2247;Dr. Mahesh Sharma
3024;Daniel Stich
2261;José Cano
5351;VK Ebrahim Kunju
2264;PMO Bhutan
3015;Tshering Tobgay
2265;Carlos Barona
3960;Kwanza Hall
2271;Cândido Vaccarezza
2274;Político Mário Couto
3362;Senador Luis Sánchez Jiménez
4895;Graciela Saldaña
2283;Verónika Mendoza
2703;Sigrid Bazan
3997;Marisa Glave
2285;Sandy Stimpson
2286;David Michael
2287;Lukas Reimann
2992;Bruce Hyer
1905;Zé Reinaldo
1554;Rafael Pacchiano Alamán
4363;Jean Glavany
2300;Zoran Milanović
5630;Rocío Nahle
5037;Cuitláhuac García Jiménez
5576;Virgilio Caballero
5050;Robert F. Martin
2308;Dep Erivelton Santana
4000;Winston Peters
2096;Norman Lamb
2735;Lynne Featherstone
5749;Hiszékeny Dezső
373;Gúr Nándor
5624;Giorgi Kvirikashvili
421;Henrik Dam Kristensen
5092;Ole Hækkerup
2348;Jacob Bjerregaard
2328;Tom van der Lee
2177;Mayor Catherine Pugh
2564;Councilman Eric T. Costello
3677;Karina Barrón
4461;Valdivino de Oliveira
1532;Andreia Zito
3683;Waguinho
4372;Martin Plíšek TOP 09
4289;František Laudát
2854;Miroslav Kalousek
4110;Jan Redmann
4764;Margarita Arellanes Cervantes
5556;Massimo Paolucci
4142;台灣的義氣-吳敦義粉絲團
4049;Mike Capuano
3560;State Senator Sal DiDomenico
3614;Representative Liz Malia
3700;Steve Kulik
4571;Kateřina Konečná
2362;Gregor Rutz
3691;Albert Rösti
3730;Christian Wasserfallen
4181;Nadja Pieren
5551;Diana Gutjahr
5233;Cacá Leão
4132;Mike Kerrigan
4093;Didem Engin
2376;Erion Veliaj
5499;Barisan Nasional
5407;Dr. Mahathir bin Mohamad
4287;Dalva Figueiredo
2384;Liborio Vidal
5790;Walter Nussel MdL
3252;Christian Oxonitsch
2391;Sylvia Bruns
2664;Joe Carey
3196;Pat Breen
3274;Nessa Childers MEP
5301;Eduardo Costa
2399;Une Bastholm
2553;Rasmus Hansson
4840;Dr. Miro Cerar
5852;Eva-Maria Himmelbauer
5164;Hermann Schützenhöfer
2411;Chris Stolle
5096;Gretchen Whitmer
4644;Luke Messer
2424;Thomas Huber
5810;Dr. Martin Huber
336;Patty Murray
2977;Nunzia de Girolamo
3455;Erminia Mazzoni | Pagina
2430;State Representative Dan Cullinane
2431;S.M. Jakir Hossain
4659;Zé Maranhão
3904;Veneziano Vital
2939;Bart Somers
3429;Simon Millman MLA
5187;Don Punch MLA
2436;Lisandro Enrico
3446;Antonio Bonfatti
4149;Hermes Binner
5639;Antonio Bulhões
5619;Deputado Lúcio Vieira Lima
3216;Deputado Carlos Bezerra
2438;Gopal Rai
5809;Iñigo de la Serna
2833;Marga Durán Cladera
4404;Ana Pastor Julián
2543;Juan Carlos Varela
4450;Isabel Bonig
4089;Mateo Isern
4875;Santi Fisas
3984;Javier Maroto
4748;Theo Clarke
4624;Jacob Rees-Mogg
4586;João Cury
2877;Damien Tudehope
5516;João Pinho de Almeida
2451;Suzan DelBene
4666;Maria Cantwell
3845;Carlos Paparoni
2873;Klara Geywitz
2458;Torbjørn Røe Isaksen
4332;Monica Mæland
3524;Anniken Hauglie
5352;Vidar Helgesen
5668;Børge Brende
2460;David Mackintosh
5469;Drew Barnes, MLA
2936;Diederik Samsom
2478;Josh McKoon For Secretary of State
4897;Maggie Chapman
2481;Ulrich Caspar MdL
2482;Michael Tomlinson MP
2626;Canan Bayram
3177;Markus Kurth MdB
2487;Fábio Marcondes
2489;Lars Krarup
3010;Leonardo Gadelha
4383;Alan Leong Kah-Kit
2494;Норовын Алтанхуяг
5493;Зандаахүү Энхболд Zandaakhuu Enkhbold
5440;Battulga Khaltmaa
2821;Хишигдэмбэрэлийн Тэмүүжин
4580;Ганбаатар Сайнхүү
2496;John Spellar
3937;Ian Austin MP
4941;Ruth Smeeth
5858;Sarah Newton
2498;Denis Ducarme
2503;Miloš Vystrčil
2800;Andrew Wilkie - Independent for Denison
2508;Beatriz Sánchez
4592;Salahuddin Rabbani
5577;Mikael Damberg
4568;Marcel Hafke
2526;Mónica Oltra
2532;Adam Schiff
4884;Barbara Lee
2533;Deputado Roberto Alves
5845;José Blandón
2545;Andy Schor
981;謝龍介
4139;Cheri Bustos
3250;Elijah Cummings
982;Senator Bill Ferguson
2566;Tarun chugh
2567;Brian Tee
3742;Angélica Lozano Correa
1435;Tarcísio Motta
2574;Izabela Kloc
5548;Vytautas Gapšys
1520;Marion Walsmann
3248;Gabriel Wikström
5528;Costel Alexe
2587;Arun Singh
3596;Christian Grascha
3640;Nick Freitas
2596;Theresa Villiers
2790;Steve Daines
2774;Dr. Richard Pan
2609;Arturo Scotto
3069;Pier Luigi Bersani
4577;Stefano Fassina
2610;Keiko Sofia Fujimori Higuchi
3905;Alfredo Barnechea
5073;Vijay Rupani
3361;Enver Yılmaz
5064;Kelly Ellis
925;Raed Saleh
5008;張慶忠
2637;Vinicio Peluffo
2640;Eduardo Tuma
2649;Johnny Isakson
2750;Rick Allen
3120;MUDr.  Rom Kostřica, prof.
2652;Alain Berset
4743;Dana Rohrabacher
2659;Taimus Werner-Gibbings
2660;Manuel Cidre
5812;Josi Nunes
2667;Roger Wicker
2672;Beto Tricoli
2680;Ameya Pawar
5807;Lisa Madigan
5293;Dick Durbin
5766;Stephen Lloyd MP
2686;Mark Takai for Hawaii
5239;Winkler Gyula
5404;Pietro Laffranco
2986;Jorge Eduardo Londoño Ulloa
3875;Lucho Garzon
3465;John McNally MP
4368;Mauricio Palito Davico
2701;Kevin Roberts For Congress
2712;Ruben J. Kihuen
4564;Deputato Ivan Catalano
2716;Frank Bakke-Jensen
2718;Laura Pidcock MP
2719;Νίκος Παππάς
2721;Senator Thomas V. Mike Miller Jr.
5761;Meme Cavazos
4607;Marc Biadacz
2728;John Erskine for the Highlands and Islands
5822;Giuliano Poletti
3981;Petra Kammerevert
2747;Ronaldo Nogueira
2748;Captain Amarinder Singh
2753;Pavel Poc
2754;Les Jones
3727;Mike Wood MP
3168;Julian Knight MP
3821;Paul Uppal
2871;Courtney Houssos
2756;Kem Sokha
4393;Orlando Morando
2768;Luigi Manconi
2769;Amir Lando
2772;Héctor Canales
5537;Karen Bass
4717;Councilmember Angelique Ashby
3913;Hermann Schiavone
2814;Lou Gentile for Ohio
2787;Dr Phillip Lee MP
2794;Rep. Scott Plakon
2802;Felipe Michlig
502;Sénateur Claude Carignan, C. P.
5356;Diane Bellemare
2822;Ean Yong Hian Wah (欧阳捍华)
3814;邱鏡淳
3338;王炳忠
4050;Arndt Kohn
2844;Mark Hutchison
4600;Dean Heller
2845;Amanda Solloway
4066;Robert Jenrick
5077;Tom Pursglove MP
5531;Josue Sanchez
2848;Katrin Staffler
3359;דוד אמסלם  David Amsalem
4802;דב חנין Dov Khenin
4028;Edgar Chagwa Lungu
5454;Ricardo Lagos
4596;Νίκος Ανδρουλάκης
2861;Tim Ryan
4348;Roland Heintze
2866;Councilwoman Michele Fiore
3125;Michael Ferguson
2895;Councillor Josh Fergeus
5359;Andrew Pakes
4199;Sylvia Olayinka Blyden
4603;Lois Frankel
4411;Representative Mike Kuglitsch
4396;Carla Carrizo
2907;Fernando Reina Iglesias
2912;Giorgi Margvelashvili
2913;Dr. Thawarchand Gehlot
4029;Eneko Goia
3275;Markel Olano
3167;Arantxa Tapia
3118;Frank Heinrich
1438;Viviana Bonilla Salcedo
5255;Lenín Moreno
5673;Astrid Damerow
4003;Thomas Mann MEP
5786;Gareth Johnson MP
2963;Henning Otte
2968;Lim Hng Kiang
2982;Parshottam Rupala
2984;Susana Corella
4888;Richard Burden MP
2995;Joe Donnelly
5530;Andre Carson
5581;Congressman André Carson
4905;Josefina Mendoza
3005;Anil Sharma
3407;Satish Upadhyay
3522;Amanda Milling MP
4088;Alan Mak MP
4742;Conor Burns
4001;Paul Scully MP
5641;Mary Robinson MP
3750;James Berry
4381;Simon Hoare MP
4105;Peter Heaton-Jones
5199;Rehman Chishti
3645;Derek Thomas
3016;Andrea Leadsom MP
4493;Stephen Metcalfe
5814;Sam Gyimah
5488;William Wragg MP
3477;Chris White
4365;Stuart Andrew
3945;Kevin Foster
5047;Philip Dunne
3485;Geoffrey Cox MP
5723;Jeremy Wright MP
3133;Matthew Offord
3314;Steve Baker, Wycombe
4054;Alec Shelbrooke MP
4436;Chris Green
5607;David Burrowes
4468;Jesse Norman
3697;Sir Alan Haselhurst
3507;Nigel Huddleston MP
5831;Greg Hands
3702;John Stevenson MP
3433;Richard Graham
3066;Sir Edward Garnier QC
5256;Jonathan Djanogly
5707;Michael Ellis MP
4827;Alex Chalk
4460;Iain Stewart MP
3710;Rt. Hon. Tobias Ellwood MP
4790;Senator Paul Massicotte
5340;Morten Ryom
5649;Jaime Andrade - IL State Representative
3201;Mohamad Sabu
3034;Dawid Kostempski
3639;Claire Martin
3038;Scott Wiggam
3040;John McCain
4002;Jay Inslee
3083;Karilyn Bonilla
3046;Lindomar Garçon
3050;Ikotity István
1354;Troels Ravn
3054;Harry Bains
445;Bikram Singh Majithia
4298;Harsimrat Kaur Badal
459;Senator Greg Steube
3059;Tofik Mamedov
3077;Ayhan Bilgen
5336;李卓人 Lee Cheuk Yan
4809;張國柱
4085;Cyd Ho 何秀蘭
3497;Katrín Jakobsdóttir
5610;Svandís Svavarsdóttir
4221;Tony Windsor
5760;Bob Katter
3851;Senator David Leyonhjelm
3135;Jacqui Lambie
3103;Anifah Aman
3106;Harry Preuner
701;Pavel Popescu
5207;Raúl Grijalva
3410;Tamás Sándor
893;Lionel TARDY, ancien député de la Haute-Savoie
4683;Andreas Pitsillides
3143;Kailash Vijayvargiya
5711;Alan Farrell TD
3150;Koço Kokëdhima
3153;Jarosław Sellin - oficjalna strona
4231;Roberto Speranza
4677;أحمد معيتيق
5160;Paolo Coppola
4858;Sâmia Bomfim
3711;Jerry Tardieu
5200;Patrick Labaune
3360;Alain Rousset
3249;Gilles Bisson, MPP Timmins-James Bay
3191;Franz Schnabl
3194;Henner Schmidt
3199;Jan-Christoph Oetjen
4773;Rebecca Garcia
5651;Mary Ann Lisanti
3225;Nikola Poposki
5445;Raimonds Vējonis
4610;Eric Coquerel
3247;Tito Jackson
1895;John Vanthof, Timiskaming-Cochrane
4259;Eluned Parrott
1671;Governor Roy Cooper
4301;Mike Gapes
3707;Bridget Phillipson
4996;Axel Knoerig
3272;Willi Zylajew
5386;Urkullu Lehendakari
4502;Dr. Baburam Bhattarai
3447;Kamal Thapa
3277;Benny Wenda
1807;Brendan O'Hara MP for Argyll & Bute
3300;梁益誌
5555;Joel McDonald, School Board Member
3323;Jean-François Roberge - député de Chambly
4261;Parvesh Sahib Singh
3328;Nirmala Sitharaman
199;His Highness Sheikh Mohammed bin Rashid Al Maktoum
4533;Armin Schwarz
4765;Ray Garofalo - Louisiana State Representative
2196;António José Seguro
5637;Fábio Ramalho
4472;José Nunes
4025;Alexandre Serfiotis
1816;Rômulo Gouveia
5216;Deputado José Carlos Araújo
3591;André de Paula
4531;Rafael Motta
3780;Lena Arnoldt - Ihre Landtagsabgeordnete
3358;Sven Rickert - CDU
2282;Daniela Sbrollini
2301;Deb Goldberg
3371;Dr Julia Reid - MEP UKIP
3376;Bill Enyart
4998;Helen Jones MP
3675;Julie Cooper MP
3871;Boris Rhein
5700;Jürgen Banzer MdL
3461;Hartmut Honka, MdL
5030;Hans-Jürgen Irmer
4331;Björn Simon
5898;Kurt Wiegel MdL
3895;Hans Niessl
3437;Renato Soru
4387;Ximo Puig Ferrer
4991;Matt Carthy
3454;Manohar Lal
3525;Gaetano Quagliariello
4485;David Lammy
3464;Jacky Rosen for Nevada
322;Marek Gróbarczyk - Minister Gospodarki Morskiej i Żeglugi Śródlądowej
4192;Czesław Hoc - Poseł do Parlamentu Europejskiego
3470;Stefan Gelbhaar
5172;王廷升
3473;陳建閣
5146;Senator Marc Pacheco
5284;Tony Zappia MP
4591;Philipp Amthor
3496;Konstantinos Kyranakis
4808;Αντώνης Σαμαράς /  Antonis Samaras
5248;Kyriakos Mitsotakis
4787;Νίκος Δένδιας
4304;Mark Takano
3515;Alex Canziani
4167;Vlad Vasiu
5843;Jesús Alberto Cano Vélez
4803;David Perdue
4053;Νικήτας Κακλαμάνης - Nikitas Kaklamanis
5384;Dora Bakoyannis - Ντόρα Μπακογιάννη
4384;Ronaldo Martins
5364;Judith Sargentini
5460;Thomas Fügmann
4449;Sorin Moldovan
3586;Fernando Pino Solanas
3590;Rep. Jason Lewis
5717;Walney Rocha
4046;Bernardo Rossi
3633;Otto Lederer
5818;K Surendran
3650;Assoc Prof Muhammad Faishal Ibrahim
3666;Ellen Rosenblum
3886;Yeda Crusius
4335;Gerardo García Castillo
4669;Horst Schnellhardt, Mitglied des Europäischen Parlamentes außer Dienst
4188;Edmonde Supplice Beauzile
3701;Linda Fabiani MSP for East Kilbride
3706;Steve Barclay
5672;Baey Yam Keng 马炎庆
3716;Congressman John Kline
4399;Sergio Silvestris
5478;Trond Giske
5053;Vanessa Guerra
3877;Fatma Øktem
3787;Deputado Federal Lincoln Portela
3790;Roderic O'Gorman
5094;Jochen Ritter
5190;Marco Voge
5878;Marc Lürbke
4628;Délio Malheiros
3805;Keiko Ota
4671;Marco Cappato
5596;Mark Udall
3824;Mary Landrieu
3834;Patrick Murphy
3847;Miguel Castro Reynoso
3865;Nagua Alba
3890;Akinwunmi Ambode
3920;Hugh D. Shine
4164;Mick Murray
4170;Juan Zabaleta
5671;Bill Peduto
5696;Andreas Otto
3951;Roberto Robaina
3973;Memet Kilic
4522;Nilton Capixaba
4040;Sérgio Petecão
4051;Martin Horwood
4212;Volodymyr Groysman
824;Levan Varshalomidze
2668;Piotr Gruszczyński - Senator RP
4106;Johnny Araya
5406;Brad Cromes
5140;Dan Kildee
4329;Carl Bildt
5793;Cllr Karen Furlong
5087;José de Filippi
5347;심상정
4203;Vassilis Kikilias
4206;Åsa Regnér
4215;Gero Hocker
5629;Marit Paulsen
4283;Nadeem Farooq
4514;Juliana di Tullio
4688;Ram Kripal Yadav
5546;Никола Селаковић
4345;Shantel Krebs
4361;Four Price for Texas
5595;Arjun Ram Meghwal
4937;Martin Kupka
5448;Eduardo Amorim
4701;Cássio Navarro
4463;Jimmy Jairala
4486;Annie Lööf
5103;Pablo A. González León
4781;Enrique Rivas Cuéllar
5435;Jack Lang
5000;Gustavo Valadares
5500;Martin Carbaugh State Representative District 81
5006;魏嘉彥
4559;Michel Magras
4957;George Galloway
4584;Andreas Zakostelsky
4605;Knut Arild Hareide
4615;Senator Mike Crapo
4631;Felipe Peixoto
4664;Rita Rossa
4650;A. Donald McEachin
4684;Aurélie Filippetti
4704;Steve McCabe MP
5765;Jack Dromey MP
4969;顏純左
4736;Victor Lye Thiam Fatt 赖添发
4779;يوسف الشاهد Youssef Chahed
5179;Corri Wilson SNP
4828;Lou Correa
4830;Hibi Eden
4832;Seán Crowe TD
4862;Pearse Doherty
5680;Mohamed Nasheed (Anni)
4865;陳茂嘉
4867;Kathy Webb, Little Rock City Director, Ward 3
5296;Florian Hölzl
5123;Patrício Destro
5265;Carl Cevin-Key Coste
5377;Martina Anderson MEP
5005;Layla Moran
5035;Will Jawando
5044;Don Bacon
5054;Steffen Bilger
745;Ione Belarra
5767;Jevgeni Ossinovski
5375;Ken Krawchuk PA Governor 2018
5232;Stefano Bonaccini
5795;David N. Cicilline
5320;Hildo Rocha
5674;Miguel Angel Riquelme Solis
5472;Edward Davey
5834;Zeca Viana
5755;Lorna Johnson
5794;Anne Kuik
5887;Amit V. Deshmukh
